Date,Open,High,Low,Close,Adj Close,Volume
2020-11-27,136.750000,139.990005,135.089996,139.419998,139.419998,3292900
2020-11-30,137.270004,139.399994,135.009995,138.990005,138.990005,5715400
2020-12-01,139.059998,142.199997,137.570007,140.259995,140.259995,3168300
2020-12-02,139.000000,143.839996,139.000000,143.699997,143.699997,3504600
2020-12-03,143.699997,145.100006,142.059998,144.240005,144.240005,3059200
2020-12-04,144.300003,146.199997,143.800003,144.070007,144.070007,2450200
2020-12-07,143.729996,145.199997,142.539993,144.300003,144.300003,2302900
2020-12-08,146.610001,147.070007,143.500000,144.990005,144.990005,3886700
2020-12-09,148.000000,156.559998,147.009995,151.589996,151.589996,6953800
2020-12-10,154.119995,158.800003,151.729996,158.320007,158.320007,5265900
2020-12-11,158.029999,163.399994,157.679993,161.240005,161.240005,6179800
2020-12-14,164.800003,167.289993,162.820007,162.960007,162.960007,4907300
2020-12-15,169.750000,186.610001,168.160004,185.500000,185.500000,19005500
2020-12-16,189.339996,201.110001,185.529999,190.399994,190.399994,32288400
2020-12-17,185.139999,193.990005,184.800003,190.110001,190.110001,10796900
2020-12-18,191.970001,199.800003,190.169998,192.690002,192.690002,15076100
2020-12-21,188.949997,202.789993,188.509995,193.080002,193.080002,12746600
2020-12-22,197.850006,199.000000,187.880005,191.259995,191.259995,6203900
2020-12-23,191.350006,195.490005,185.160004,193.360001,193.360001,5438400
2020-12-24,189.750000,192.880005,189.000000,191.020004,191.020004,2978900
2020-12-28,189.630005,198.740005,189.339996,193.080002,193.080002,5685900
2020-12-29,195.970001,199.880005,192.649994,195.070007,195.070007,5723600
2020-12-30,198.100006,220.600006,198.050003,219.630005,219.630005,25429300
2020-12-31,224.360001,225.350006,212.679993,216.240005,216.240005,15811200
2021-01-04,219.509995,227.580002,213.759995,216.800003,216.800003,12433800
2021-01-05,213.429993,218.110001,212.130005,214.000000,214.000000,7476000
2021-01-06,212.779999,213.339996,203.619995,203.970001,203.970001,8420100
2021-01-07,207.710007,213.389999,204.300003,207.889999,207.889999,11035800
2021-01-08,227.059998,241.000000,218.000000,240.250000,240.250000,22768900
2021-01-11,244.509995,248.979996,218.410004,219.550003,219.550003,17602200
2021-01-12,227.000000,244.199997,221.619995,239.449997,239.449997,17878800
2021-01-13,242.009995,243.429993,230.449997,236.940002,236.940002,11318600
2021-01-14,240.100006,258.730011,240.000000,249.000000,249.000000,15909500
2021-01-15,245.270004,251.210007,237.860001,238.869995,238.869995,8408300
2021-01-19,250.000000,257.429993,247.880005,250.419998,250.419998,10017300
2021-01-20,260.000000,264.940002,253.320007,260.899994,260.899994,14013600
2021-01-21,263.500000,263.940002,250.679993,251.910004,251.910004,8330400
2021-01-22,253.389999,259.700012,251.080002,252.750000,252.750000,6743200
2021-01-25,261.119995,261.899994,242.130005,254.869995,254.869995,8549900
2021-01-26,254.570007,256.880005,246.679993,248.300003,248.300003,5764600
2021-01-27,236.750000,244.440002,233.399994,237.179993,237.179993,9230900
2021-01-28,233.110001,245.949997,230.080002,244.869995,244.869995,7107200
2021-01-29,240.300003,241.800003,233.100006,235.020004,235.020004,7357800
2021-02-01,239.350006,243.550003,235.880005,241.889999,241.889999,4379700
2021-02-02,245.089996,250.869995,242.880005,250.520004,250.520004,4861300
2021-02-03,249.070007,255.380005,248.130005,251.279999,251.279999,5480400
2021-02-04,255.360001,261.359985,255.110001,258.429993,258.429993,6843900
2021-02-05,261.559998,271.529999,256.720001,270.130005,270.130005,8173200
2021-02-08,275.000000,282.000000,272.880005,276.600006,276.600006,6997900
2021-02-09,279.600006,304.239990,279.040009,295.040009,295.040009,10979600
2021-02-10,309.920013,322.890015,296.600006,304.049988,304.049988,17283400
2021-02-11,308.970001,312.200012,301.109985,309.589996,309.589996,5538300
2021-02-12,303.000000,319.000000,298.200012,313.000000,313.000000,5009700
2021-02-16,317.140015,326.500000,315.850006,326.200012,326.200012,9400900
2021-02-17,318.010010,321.500000,306.029999,308.679993,308.679993,8407600
2021-02-18,296.299988,298.489990,288.149994,298.010010,298.010010,13651300
2021-02-19,305.630005,346.000000,301.190002,339.910004,339.910004,17149400
2021-02-22,322.450012,354.820007,317.239990,335.790009,335.790009,20677100
2021-02-23,315.000000,324.799988,290.000000,322.609985,322.609985,16835400
2021-02-24,309.760010,313.500000,300.000000,304.010010,304.010010,12274800
2021-02-25,303.989990,309.510010,288.799988,294.200012,294.200012,13827900
2021-02-26,288.609985,295.489990,274.179993,283.459991,283.459991,15213900
2021-03-01,303.339996,303.899994,291.079987,295.579987,295.579987,9804900
2021-03-02,296.880005,308.500000,294.000000,301.929993,301.929993,10498100
2021-03-03,304.200012,311.179993,271.890015,277.799988,277.799988,12461600
2021-03-04,272.220001,279.160004,253.539993,260.589996,260.589996,20227700
2021-03-05,266.250000,271.000000,233.899994,261.720001,261.720001,15975600
2021-03-08,254.000000,256.040009,226.779999,232.679993,232.679993,11561800
2021-03-09,249.369995,265.649994,246.000000,264.279999,264.279999,12673400
2021-03-10,271.019989,272.489990,246.479996,255.139999,255.139999,12941800
2021-03-11,263.679993,272.790009,260.980011,272.380005,272.380005,11878600
2021-03-12,264.109985,266.589996,257.559998,264.250000,264.250000,6225800
2021-03-15,262.970001,270.750000,259.380005,265.529999,265.529999,6922500
2021-03-16,264.010010,274.059998,262.989990,266.779999,266.779999,7172600
2021-03-17,260.000000,278.209991,256.000000,277.130005,277.130005,10573900
2021-03-18,269.290009,271.839996,263.369995,264.850006,264.850006,9282500
2021-03-19,263.000000,264.260010,255.029999,257.470001,257.470001,9759300
2021-03-22,262.359985,267.149994,256.679993,266.130005,266.130005,8212800
2021-03-23,258.220001,263.709991,249.199997,261.549988,261.549988,15378700
2021-03-24,258.119995,260.000000,236.839996,239.190002,239.190002,11833500
2021-03-25,224.979996,235.570007,199.360001,204.570007,204.570007,24457400
2021-03-26,190.839996,209.320007,174.050003,208.610001,208.610001,121645000
2021-03-29,212.490005,215.389999,195.949997,204.699997,204.699997,58823400
2021-03-30,208.750000,223.500000,205.850006,218.229996,218.229996,42247600
2021-03-31,222.000000,222.110001,213.660004,217.550003,217.550003,20366800
2021-04-01,224.000000,227.389999,215.619995,219.699997,219.699997,14936500
2021-04-05,222.000000,223.490005,216.080002,222.289993,222.289993,9339800
2021-04-06,223.300003,228.529999,221.270004,226.550003,226.550003,8299100
2021-04-07,223.800003,226.199997,220.500000,222.000000,222.000000,7130100
2021-04-08,223.500000,228.460007,221.740005,226.770004,226.770004,7050400
2021-04-09,222.949997,224.529999,217.080002,219.669998,219.669998,7438600
2021-04-12,217.490005,219.119995,211.559998,214.139999,214.139999,8174100
2021-04-13,209.600006,217.389999,207.690002,216.559998,216.559998,9235800
2021-04-14,218.910004,222.949997,215.210007,216.259995,216.259995,6312800
2021-04-15,216.940002,217.820007,208.300003,210.229996,210.229996,9041900
2021-04-16,212.289993,215.470001,209.029999,213.559998,213.559998,5852000
2021-04-19,216.210007,218.000000,208.449997,209.899994,209.899994,7318000
2021-04-20,209.990005,210.440002,204.880005,207.990005,207.990005,6296900
2021-04-21,206.399994,214.649994,205.509995,214.639999,214.639999,4414300
2021-04-22,215.789993,220.059998,213.339996,214.559998,214.559998,5462300
2021-04-23,218.500000,222.679993,217.250000,220.940002,220.940002,5407900
2021-04-26,218.100006,219.320007,214.199997,216.460007,216.460007,5844700
2021-04-27,218.199997,221.740005,215.919998,216.399994,216.399994,4821400
2021-04-28,216.500000,219.559998,215.139999,215.830002,215.830002,4005100
2021-04-29,218.789993,218.869995,210.729996,212.289993,212.289993,6120500
2021-04-30,210.490005,214.419998,209.660004,210.330002,210.330002,3901600
2021-05-03,210.550003,212.710007,204.320007,204.940002,204.940002,5713600
2021-05-04,205.800003,207.750000,199.229996,199.979996,199.979996,8341200
2021-05-05,201.419998,203.330002,194.949997,195.630005,195.630005,5891800
2021-05-06,195.710007,196.649994,190.000000,192.330002,192.330002,8162100
2021-05-07,194.199997,198.490005,189.509995,191.550003,191.550003,7422700
2021-05-10,190.039993,190.320007,182.500000,183.440002,183.440002,8974100
2021-05-11,178.190002,189.990005,176.899994,189.720001,189.720001,8239700
2021-05-12,188.190002,190.619995,182.660004,183.289993,183.289993,6029200
2021-05-13,186.789993,189.500000,177.380005,179.300003,179.300003,6846300
2021-05-14,181.350006,187.820007,177.580002,186.210007,186.210007,9582900
2021-05-17,188.490005,191.860001,185.679993,189.199997,189.199997,8703300
2021-05-18,197.589996,197.750000,187.199997,188.880005,188.880005,15649900
2021-05-19,184.809998,189.990005,184.149994,189.160004,189.160004,5124800
2021-05-20,190.369995,194.199997,189.789993,193.309998,193.309998,5246500
2021-05-21,193.910004,193.990005,189.250000,189.529999,189.529999,4031800
